tweet_id,lang,tweet_text,date,metrics
1186024289784320002,de,b'Die FDP konnte heute schlimmeren Schaden abwenden. \nUnser Engagement fr freisinnige Umweltpolitik geht weiter denn das Wahlergebnis zeigt dass die Bevlkerung griffige Lsungen in der Umwelt- und Klimapolitik erwartet. #WahlCH19 #gemeinsamweiterkommen\nhttps://t.co/fxQ8rNaJM7',2019-10-20 21:00:00+00:00,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 20, 'quote_count': 0}"
1186017719717629952,de,b'Liebe Freisinnige herzlichen Dank fr euer Engagement. Wir werden unsere freisinnige Umwelt- und Klimapolitik in Zukunft weiterfhren und ich freue mich auf die Zusammenarbeit mit allen Gewhlten. Die persnliche Botschaft von @PetraGoessi:\n#WahlCH19 https://t.co/1fvFcrTykH',2019-10-20 20:33:54+00:00,"{'retweet_count': 7, 'reply_count': 4, 'like_count': 38, 'quote_count': 2}"
1186001639062130688,de,b'Petra Gssi: Wir wren heute gerne als Gewinner vom Spielfeld gegangen. Aber wenn man die anderen Parteien anschaut konnten wir Schlimmeres verhindern. Wir stehen mit den Fssen im Wasser wurden aber nicht von der grnen Welle berrollt. https://t.co/3C9othXivv',2019-10-20 19:30:00+00:00,"{'retweet_count': 5, 'reply_count': 6, 'like_count': 34, 'quote_count': 3}"
1186000805918396428,de,b'RT @NZZ: Die grne Welle habe die Schweiz voll erfasst sagt @FDP_Liberalen-Prsidentin @PetraGoessi im Interview mit @NZZVideo. Trotzdem:',2019-10-20 19:26:41+00:00,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185995613688815616,de,b'Ein starkes Team fr Zrich! Herzliche Gratulation an @andrisilbi_ @regine_sauter @HPPortmann und @DorisFiala! @RuediNoser wnschen wir zudem viel Erfolg im 2. Wahlgang https://t.co/nHZMQafTDm',2019-10-20 19:06:03+00:00,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 39, 'quote_count': 0}"
1185992829006426113,de,b'Beat Walti: Wir werden unsere aktive Umwelt- und Klimapolitik fortsetzen. Wir werden das aber so tun dass Wohlstand Arbeitspltze und wirtschaftliche Entwicklung erhalten bleiben weil nur so gesellschaftlich nachhaltige und akzeptierte Lsungen zustande kommen. #WahlCH19 https://t.co/7MSEXnosCv',2019-10-20 18:54:59+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 17, 'quote_count': 1}"
1185991732976128006,de,b'Fraktionsprsident Beat #Walti nimmt Stellung und ordnet die Ergebnisse des heutigen Wahlsonntags ein. #WahlCH19 https://t.co/ADBduRRg7B',2019-10-20 18:50:38+00:00,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
1185986557116850177,de,b'RT @MaurusZeier: Sensationell! @andrisilbi_ wird als erster @Jungfreisinnige Prsident Nationalrat der @FDP_Liberalen. Ich ziehe den Hut. G',2019-10-20 18:30:04+00:00,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185986520508973064,de,b'RT @fdp_ag: Unser Stnderatskandidat @ThierryBurkart hatte im heutigen Rennen die Nase vorne. Ausserdem wurde @JauslinMatthias wieder in de',2019-10-20 18:29:55+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185985100154060802,de,b'Der Tag der #WahlCH19 ist fast zu Ende doch noch ist der Wahlkampf fr einige Kandidatinnen und Kandidaten nicht fertig. Wir gratulieren allen die fr einen 2. Wahlgang antreten und wnschen ihnen viel #Erfolg und viel Kraft. https://t.co/MflOH0d6UC',2019-10-20 18:24:17+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"
