tweet_id,lang,tweet_text,date,metrics
1184555956186648576,fr,"b'""On y va et on est ambitieux mettons enfin des gens qui y vont pour de vrai."" Pour faire avancer la transition cologique votez @maxauchlin ! #crateursdavenir #allezvoter https://t.co/aMt28sZyUJ #pvl #lections19'",2019-10-16 19:45:22+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 2}"
1184081166648987648,fr,"b""Il est aussi possible de voter vert'libral en Valais avec la liste 40 et par exemple @richard_gwenael ! #crateursdavenir #EF2019 https://t.co/iOQRpGxZfM""",2019-10-15 12:18:43+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
1184006155036696576,fr,b'Plus de #crateursdavenir sous la Coupole ! Alors votez pour @I_Chevalley et la liste 6 sur Vaud ! #EF2019 https://t.co/durJxdy8wh #pvl #lections19',2019-10-15 07:20:39+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
1183769290098561025,fr,"b'RT @pvlVD:  ""Une croissance conomique qui se veut responsable permet de satisfaire les besoins de lhumain tout en respectant lenvironn'",2019-10-14 15:39:26+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183769252446326785,fr,"b'RT @pvlVD: ""Si nous les Suisses ne montrons pas la bonne direction qui va le faire ?"" Claude-Alain Gebhard un de nos candidats #crateur'",2019-10-14 15:39:17+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183768237776998400,fr,"b'RT @pvlVD:  ""La prochaine lgislature doit tout faire pour poser les conditions cadres afin dacclrer la transition nergtique et de fa'",2019-10-14 15:35:15+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183768225072537602,fr,"b'RT @pvlVD: ""L\'conomie est un levier incontournable de la transition nergtique."" Raphal Thibaud un de nos candidats sur la liste 6! #'",2019-10-14 15:35:12+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183768204335820801,fr,"b'RT @pvlVD:  ""Pour que les choix sains deviennent les choix les plus vidents.""Tania Sverin municipale  Etoy et candidate des #crateurs'",2019-10-14 15:35:07+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183768176905129984,fr,b'RT @pvlVD: Je mengage pour la durabilit de notre systme de sant. Malgr son excellence il a atteint les limites du supportable. Je pro',2019-10-14 15:35:01+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183768147683360770,fr,b'RT @pvlVD:   Etre vertlibral est une manire dtre une manire de vivre une faon de faire de la politique. Ce nest pas un slogan c',2019-10-14 15:34:54+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1183767938769281029,fr,b'RT @pvlvalais: Retrouvez notre candidate aux #EF2019Elodie Darbellay lors de sa campagne! https://t.co/CchOEm2AGw',2019-10-14 15:34:04+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1181908819863101441,fr,"b""Donnez votre voix pour une politique climatique efficace pour une Suisse ouverte et librale pour la conciliation de la vie familiale et professionnelle et pour la libre-concurrence et l'innovation. Votez vert'libral aujourd'hui. Chaque voix compte! #EF2019 https://t.co/XNnAMtNRTx""",2019-10-09 12:26:36+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"
1181892005250715649,fr,"b""RT @pvlVD: Il est encore temps d'envoyer des reprsentants en accord avec leur temps  Berne! #votelaliste6 #crateursdavenir #EF2019 https""",2019-10-09 11:19:47+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1181556602727534593,fr,"b""Le rfrendum contre la loi sur la chasse est lanc! Il faut protger la #biodiversit en Suisse aussi! Pour signer c'est par ici: https://t.co/PSttleDcHw. #crateursdavenir https://t.co/OKaHSaziT5""",2019-10-08 13:07:01+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}"
1181297744142622722,fr,"b""Nos candidats des @Vertliberaux_GE s'engagent pour le progrs mais surtout pour vous! #crateursdavenir #EF2019 https://t.co/WbXlQbBZSk""",2019-10-07 19:58:24+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1181287353819660288,fr,"b'Les vert\'libraux taient en action au plus proche des citoyens moudonnois dans le cadre de l\'opration ""Objectif 50"" mene par l\'quipe de la RTS de Mise au Point. Comme  notre habitude nous prfrons l\'action aux promesses! #crateursdavenir #EF2019 https://t.co/QuVF1sYkzq'",2019-10-07 19:17:07+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1181167841120329731,fr,"b""RT @pvlVD: @ClaireRichard56  est sur liste 6 des vert'libraux vaudois! Elle s'engage pour des valeurs claires et en faveur de lhumain""",2019-10-07 11:22:13+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1181163429085765632,fr,"b""RT @jvl_VD: Notre prsidente Virginie Cavalli vous explique ses combats vert'libraux! Il est encore temps de voter le progrs cela se pa""",2019-10-07 11:04:41+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1180047576848048128,fr,"b""La vision vert'librale de l'cologie. Participez au changement vous aussi! Votez vert'libral! #crateursdavenir #EF2019 https://t.co/h8zEDPoxSB""",2019-10-04 09:10:41+00:00,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 19, 'quote_count': 6}"
1179715849747349504,fr,"b""Malgr de grands progrs tous les #LGBTIQ+ ne peuvent pas encore vivre librement dans notre socit. Celui qui choisit les @vertliberaux s'engage pour la mise en uvre de notre initiative #mariagepourtous et 100% d'#galit pour la communaut #LGBTIQ+. https://t.co/sPyFdFIASi""",2019-10-03 11:12:31+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}"
1178946374303457281,fr,"b'""Etre vert\'libral ce n\'est pas faire dans l\'oxymore c\'est s\'engager dans la rsolution des paradoxes menaants qui sont devenus notre lot."" #EF2019 #crateursdavenir #cologiequifaitenvie  https://t.co/vOyyCP8u0T'",2019-10-01 08:14:54+00:00,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 12, 'quote_count': 1}"
1178707325697302531,fr,"b""Dcouvrez des candidats vert'libraux de toute la Suisse. Leur engagement et motivation  se prsenter sous les couleurs vert'librales! #crateursdavenir #EF2019 https://t.co/PqTew3AkxB""",2019-09-30 16:25:00+00:00,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
1178697513345441799,fr,b'Agir maintenant. Vous pouvez avec votre enveloppe de vote! #crateursdavenir #EF2019 https://t.co/AVH0jajvtH',2019-09-30 15:46:00+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1178687274197934081,fr,"b""Allez voter c'est essentiel pour que notre dmocratie reprsente rellement les citoyens! #EF2019 #crateursdavenir""",2019-09-30 15:05:19+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
1178619498468954117,fr,"b""Les vert'libraux romands taient  la marche du climat ce samedi avec des solutions ! #crateursdavenir #EF2019 https://t.co/layduiYHtq""",2019-09-30 10:36:00+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"
1177677356884004866,fr,"b""Les vert'libraux agissent concrtement pour l'environnement ds qu'ils sont lus et avant! Alors le 20 octobre  vous de jouer! Vous tes le changement! #crateursdavenir #EF2019 https://t.co/B0OGxwnrHC""",2019-09-27 20:12:16+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 2}"
1176819639277559808,fr,"b'""J\'apprcie par-dessus tout la dtermination de mon parti pour prserver la Terre et tous ses habitants humains animaux vgtaux qui forment un tout.""  @ClaireRichard56 candidate VD des #crateursdavenir aux #EF2019 https://t.co/DO8wsoAk7G'",2019-09-25 11:24:00+00:00,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 10, 'quote_count': 1}"
1176815758787190784,fr,b'Notre programme rsum en 12 minutes par @I_Chevalley (conseillre nationale VD) et Julien Noyer (prsident de St-Blaise NE).  #crateursdavenir #EF2019 #cologiequifaitenvie https://t.co/m3FSwXZSYw',2019-09-25 11:08:35+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
1176441020768313345,fr,"b'RT @jvl_VD: @AlicedeBenoit lue jeune vert\'librale au Conseil communal de Morges participera ce jeudi au ""Polittalk Moudon"" @easyvote_ch'",2019-09-24 10:19:31+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1176441009552744451,fr,"b""RT @jvl_VD: Notre prsidente @VirginieCavalli parlera des Jeunes vert'libraux ce jeudi devant le Conseil des jeunes d'Yverdon. Cela se pas""",2019-09-24 10:19:28+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1175746718098436096,fr,b'Entreprises et citoyens en font-ils assez pour sauver le climat? @I_Chevalley en dbattait sur le plateau de @la_tele https://t.co/4bsJgUa15Y. #cologiequifaitenvie',2019-09-22 12:20:36+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1174948460019060736,fr,b'RT @pvlvalais: Retrouvez @PhilippeJansen5 qui nous parle de la question climatique sur @canal9valais. https://t.co/k0ZxlB0RuA',2019-09-20 07:28:37+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1174680439459581952,fr,b'Venez soutenir @AFontesMartins co-prsidente des @jvl_ch au grand dbat organis par @Avenir_Suisse_f le 1er octobre  Lausanne! #crateursdavenir https://t.co/aI1Orl5Jsb',2019-09-19 13:43:35+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
